"name","registrationNumber","workplaceName","workplaceDepartment","workplaceAddress"
"MUDr. Miroslava Hynková","5110484142","Gyn Plus s.r.o.","gynekologie a porodnictví","Krkonošská 1474/1, 12000 Praha 2"
"MUDr. Jiří Chaloupecký, MBA","1136535167","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Jiří Chaloupecký, MBA","1136535167","MEDA spol. s r.o.","Gynekologie, porodnictví a sexuologie","Budínova 67/ 2, 18000 Praha 8"
"MUDr. Jiří Chaloupecký, MBA","1136535167","GynUp! s.r.o.","Tovární 1342/12, 17000 Praha 7",
"MUDr. Martin Charvát","1134352165","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Martin Charvát","1134352165","GYNERA s.r.o.","Václava Rady 1453/15, 15600 Praha 516",
"MUDr. Renata Chladová","5167532186","GYNO SANET s.r.o.","Ambulantní gynekologie a porodnictví","Senovážné náměstí 978/23, 11000 Praha 1"
"MUDr. Jan Chlebeček","1127097158","GYMUNO, spol. s.r.o.","Centrum specializované lékařské péče","Kischova 1732/5, Kischova 1733/4, 14000 Praha 4"
"MUDr. Jan Chlebeček","1127097158","GYMUNO, spol. s.r.o.","gynekologie a porodnictví","Sokolovská 810/304, 19000 Praha 9"
"MUDr. Roman Chmel, Ph.D.","1133235164","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Jiří Chod, Ph.D.","1138671169","Canadian Medical s r.o.","gynekologie","Evropská 859/115, 16000 Praha 6"
"MUDr. Zdravko Ilič","1129640160","Lékařský dům v Mezibranské s.r.o.","gynekologie","Mezibranská 1367/21, 11000 Praha 1"
"MUDr. Konstantin Inkov","1147520177","Gynno group s.r.o.","Jindřišská 18, 11000 Praha 1",
"MUDr. Natalia Jančárková, Ph.D.","5126560157","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Richard Jandejsek","1129454160","ISCARE a.s.","Centrum gynekologie( GynCentrum)","Českomoravská 2510/19, 19000 Praha 9"
"MUDr. Blanka Janečková","5140300170","Gynekologie Barrandov s.r.o.","gynekologie a porodnictví","Krškova 807/21, 15200 Praha 52"
"MUDr. Miloslav Janoušek","1124998156","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Ivan Jarkovský","1115258148","Soukromá praxe","Hostinského 1533, 15500 Praha 515",
"MUDr. Kateřina Jarolímková","5127504158","Gynekologie MUDr. Emilie M. Kučerová s.r.o.","Gynekologie a porodnictví","Bělohorská 263/33, 16900 Praha 69"
"MUDr. Radka Jarošová","5145951175","GENNET, s.r.o.","IVF","Kostelní 9/292, 17000 Praha 7"
"MUDr. Miriam Jatelová","5137134167","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Miriam Jatelová","5137134167","GYNMIRRO s.r.o.","Gynekologická ambulance","Ohmova 271, 10900 Praha 111"
"MUDr. Jana Jedličková","5109411140","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Olga Jedličková","5123743155","Soukromá praxe","Krškova 807, 15200 Praha 52",
"MUDr. Vilém Jelínek","1126028157","GYNPROFI, s.r.o.","MUDr. Vilém Jelínek, Gynekologie a porodnictví","Kateřinská 7, 12000 Praha 2"
"MUDr. Michal Jelšík","1135291166","Soukromá lékařská praxe","gynekologie-porodnictví,akupunktura","Krokova 778/9, 12000 Praha 2"
"MUDr. Jaroslav Jeníček, CSc.","1134244165","MUDr. Jaroslav Jeníček, CSc.","gynekologie a porodnictví","Štěpánská 534/4, 12000 Praha 2"
"MUDr. Jan Jíra","1152871182","GYNREA s.r.o.","gynekologická ambulance","Lhotská 2072, 19300 Praha 913"
"MUDr. Jan Jirásek","1114243147","Chmelová sro.","ambulance gyn.porod.","Chmelová 2920/6, 10600 Praha 106"
"MUDr. Jan Jirásek","1114243147","Gyn Krup, s.r.o.","Gynekologická ambulance","Mezibranská 1367/21 , 11000 Praha 1"
"MUDr. Simona Jirsová, Ph.D.","5141857171","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Mirka Jonášová","5130341160","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Viktor Kačer","1138366169","MUDr. Viktor Kačer","Gynekologie a porodnictví","Marie Podvalové 500, 27715 Tišice"
"MUDr. Viktor Kačer","1138366169","OB/GYN Associates, s.r.o.","Ambulantní gynekologie a porodnictví","Opletalova 958/27, 11000 Praha 1"
"MUDr. Milan Kafka, MBA","1148279178","Centrum zdraví Smíchov s.r.o., Ambulance NEXTCLINICS Smíchov","gynekologické odd.","Nádražní 762/32, 15000 Praha 5"
"MUDr. Milan Kafka, MBA","1148279178","Next Fertility Praha s.r.o.","Gynekologie a porodnictví","Nádražní 762/32, 15000 Praha 5"
"MUDr. Milan Kafka, MBA","1148279178","Gynestar ordinace, s.r.o.","Gynekologie","Svojšovická 3159/1, 14100 Praha 41"
"MUDr. Zuzana Kafková","5150992180","FertiCare SE","Radlická 3185/1c, 15000 Praha 5",
"MUDr. Zuzana Kafková","5150992180","Gynestar ordinace, s.r.o.","Gynekologie","Svojšovická 3159/1, 14100 Praha 41"
"MUDr. Antonín Kaprál","1125858157","MUDr. Antonín Kaprál s.r.o.","Gynekologie a porodnictví","Milady Horákové 116/109, 16000 Praha 6"
"MUDr. Jan Karhan","1139579170","Gynekologie Hloubětín s.r.o.","ambulance gynekologie - porodnictví","Mochovská 535/38, 19800 Praha 98"
"MUDr. Dita Kašparová, Ph.D.","5152070182","EUC Klinika Praha a.s.","Gynekologie a porodnictví","Šustova 1930, 14800 Praha 414"
"MUDr. Renáta Kavanová","5144364173","MY.GYN s.r.o.","Spálená 78/12, 11000 Praha 1",
" Tetiana Kazakova","5163753180","Gyno Concept s.r.o.","gynekologie a porodnictví","Svojšovická 3159/1, 14100 Praha 41"
" Tetiana Kazakova","5163753180","Gyno Tech s.r.o.","gynekologie a porodnictví","Svojšovická 3159/1, 14100 Praha 41"
"MUDr. Vlastimil Kempe","1126083157","Nemocnice Na Homolce","gynekologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Eva Kettnerová","5135087165","Soukromá praxe","Janského 2254, 15500 Praha 515",
"MUDr. Dita Kilijánová","5140146170","GENNET, s.r.o.","Gynekologie","Kostelní 9/292, 17000 Praha 7"
"MUDr. Jan Kittrich","1116243149","MUDr. JAN KITTRICH","Gynekologická ordinace","Na Dlouhém lánu 563/11, 16000 Praha 6"
"MUDr. Marcela Klabanová","5113961146","DIANA LUCINA, s.r.o.","Gynekologie a porodnictví","Kloknerova 1/1245, 14800 Praha 414"
"MUDr. Dagmar Klepetková","5139325169","Gyneva cz., s r. o.","MUDr. Dagmar Klepetková","Jindřicha Plachty 21, 15000 Praha 5"
"MUDr. Jitka Klikarová","5155570185","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Lev Kliment","1142395172","Gynekologicko-porodnická ambulance","Plaňanská 1, 10800 Praha 108","281019279"
"MUDr. Vladislav Klimeš","1127120158","GYNAMED s.r.o.","Generála Janouška 902/17, 19800 Praha 98",
"MUDr. Dagmar Klímová","5163687190","Ústav pro péči o matku a dítě","Gynekologické oddělení","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Jitka Kobilková, DrSc.","5103468128","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Roman Kocián, Ph.D.","1151342181","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Klára Kociánová","5149929179","MUDr. Klára Kociánová","gynekologie a porodnictví","Roškotova 1717/2, 14000 Praha 4"
"MUDr. Barbora Kohoutková","5151145180","PRONATAL s.r.o.","lékařská genetika","Antala Staška 1670/80, 14000 Praha 4"
"MUDr. Barbora Kohoutková","5151145180","Oblastní nemocnice Kolín, a.s., nemocnice Středočeského kraje","gynekologicko-porodnické oddělení","Žižkova 146, 28002 Kolín 2"
"MUDr. Petr Kolek","1144414174","GP Medical s.r.o.","Gynekologicko-porodnická ambulance","Osvětová 887, 14900 Praha 415"
"MUDr. Petr Kolek","1144414174","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Martin Koleška","1119297152","MUDr. Martin Koleška, s.r.o.","gynekologie a porodnictví","Revoluční 765/19, 11000 Praha 1"
"MUDr. Tomáš Koleška","1119298152","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Peter Koliba, MHA","1153018181","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Peter Koliba, MHA","1153018181","CARE MEDICO s.r.o.","GYN MEDICO","Wilsonova 301/10, 12000 Praha 2"
"MUDr. Peter Kolník","1130696161","ISCARE a.s.","Českomoravská 2510/19, 19000 Praha 9",
"MUDr. Peter Kolník","1130696161","Unilabs Pathology k.s.","Patologie - laboratoř","Evropská 2589/33b, 16000 Praha 6"
"MUDr. David Korecký","1135301166","Gynclin s.r.o.","Gynekologická ordinace","Lovosická 440/40, 19000 Praha 9"
"MUDr. Eva Kořenková","5145791175","Canadian Medical s r.o.","gynekologie","Evropská 859/115, 16000 Praha 6"
"MUDr. Eva Kořenková","5145791175","Moje gynekologie s.r.o.","gynekologie a porodnictví","Soukalova 3355/3, 14300 Praha 412"
"MUDr. Hana Kosová, Ph.D.","5146125175","GYNEKOLOGIE Studentský dům s.r.o.","Bechyňova 2571/3, 16000 Praha 6",
"MUDr. Hana Kosová, Ph.D.","5146125175","Canadian Medical s r.o.","gynekologie","Evropská 859/115, 16000 Praha 6"
"MUDr. Tereza Kosová","5137028167","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Gynekologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Alena Košťáková","5140874170","PRONATAL s.r.o.","PRONATAL Sanatorium","Na dlouhé mezi 12/4, 14300 Praha 412"
"MUDr. František Košťál","1105697133","GynCentrum, spol. s r.o.","Gynekologie a porodnictví","Šustova 1930, 14800 Praha 414"
"MUDr. Aleš Kotouš","1131390162","Cytologická laboratoř a Gynekologická ambulance (CGOP, s. r. o.)","Vocelova 603/5, 12000 Praha 2",
"MUDr. Ladislav Kouba","1113374146","NZZ","gynekologie a porodnictví, dětská gynekologie","Nedašovská 376/6, 15521 Praha 517"
"doc. MUDr. Michal Koucký, Ph.D.","1143393173","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"doc. MUDr. Michal Koucký, Ph.D.","1143393173","BellaGyn s.r.o. s.r.o.","gynekologie","Soukalova 3355, 14300 Praha 412"
" Tetiana Kovalevska","5164508175","ISCARE a.s.","Centrum gynekologie( GynCentrum)","Českomoravská 2510/19, 19000 Praha 9"
"MUDr. Martin Král","1153336182","GYN-FEM sro.","Gynekologická ambulance","Nad Olšinami 5, 10000 Praha 10"
"MUDr. Vratislav Krejčí","1128665159","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Vratislav Krejčí","1128665159","1. lékařská fakulta Univerzity Karlovy","Kateřinská 1660/32, 12108 Praha 2",
"prof. MUDr. Ladislav Krofta, CSc., MBA","1136353167","Ústav pro péči o matku a dítě","Gynekologické oddělení","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Karolina Kroupová","5156949178","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Marek Krupša","1143693173","Gyn Krup, s.r.o.","Gynekologická ambulance","Mezibranská 1367/21 , 11000 Praha 1"
"MUDr. Romana Krůtová","5138916169","GYNMIRRO s.r.o.","Gynekologická ambulance","Ohmova 271, 10900 Praha 111"
"MUDr. Martin Křenek, CSc.","1124767156","Fakultní nemocnice v Motole","klinika nukleární medicíny a endokrinologie","V Úvalu 84, 15006 Praha 5"
"MUDr. Petr Křepelka, Ph.D.","1129415160","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Dana Kubasová Jarešová","5140649170","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Dana Kubasová Jarešová","5140649170","Vaše gynekologie s.r.o.","Gynekologická ambulance","Stamicova 1968/21, 16200 Praha 616"
"MUDr. Barbora Kubešová","5140600170","Gynvivus s.r.o.","gynekologie a porodnictví","Ke kříži 1610/16, 10400 Praha 114"
"doc. MUDr. Eduard Kučera, CSc.","1131645162","Poliklinika Prahy 7","Františka Křížka 22, 17000 Praha 7",
"MUDr. Emílie Magdalena Kučerová","5138218168","Gynekologie MUDr. Emilie M. Kučerová s.r.o.","Gynekologie a porodnictví","Bělohorská 263/33, 16900 Praha 69"
"MUDr. Emílie Magdalena Kučerová","5138218168","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Gynekologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Ivana Kučerová","5138169168","GynPorScan s.r.o.","Ostrovského 253/3, 15000 Praha 5",
"MUDr. Jaroslav Kudlík","1119168152","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Arne A. Kusyn","1121773154","ISCARE a.s.","asistované reprodukce","Jankovcova 1569/2c, 17000 Praha 7"
"MUDr. Arne A. Kusyn","1121773154","MUDr.Arne A. Kusyn","Ordinace gynekologie a léčby sterility","Loučovice 290, 38276 Loučovice"
"MUDr. Karolína Kuzmiaková","5136901167","Gynevia Praha, s.r.o.","Gynekologie a porodnictví","Hviezdoslavova 1600/6, 14900 Praha 415"
"doc. MUDr. David Kužel, CSc.","1122064154","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Michal Kvapil","1132583163","MUDr. Michal Kvapil","gynekolog-porodník","Dělnická 442, 25266 Libčice nad Vltavou"
"MUDr. Michal Kvapil","1132583163","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Jan Lacheta","1152941178","ISCARE a.s.","Českomoravská 2510/19, 19000 Praha 9",
"MUDr. Petr Lachs","1121710154","MUDr. Petr Lachs","Soukalova 3355/3, 14300 Praha 412",
"MUDr. Alena Langerová","5144896174","GENNET, s.r.o.","Centrum lékařské genetiky","Kostelní 9/292, 17000 Praha 7"
" Oksana Lavrynenko","5143032172","GONA spol. s r.o.","gynekologie a porodnictví, sexuologie","Hostinského 1533/4, 15500 Praha 515"
"MUDr. Sonja Lazarovská","5131085161","Prague Fertility Centre s.r.o.","Sokolovská 810/304, 19000 Praha 9",
"MUDr. Sonja Lazarovská","5131085161","MUDr. Sonja Lazarovská","gynekologie a porodnictví","U proseckého kostela 866/9, 19000 Praha 9"
"MUDr. Sergiu Leahomschi","1154420181","GENNET, s.r.o.","fetální medicíny","Kostelní 9, 17000 Praha 7"
"MUDr. Sergiu Leahomschi","1154420181","Gynekologie Liberec s.r.o.","Na Poříčí 550/7, 46001 Liberec 1",
"MUDr. Tereza Lénertová","5151558181","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
" Jelena Levá","5154143178","GENITRIX s.r.o.","gynekologie a porodnictví, reprodukční medicína, urologie - ambulantně a jednodenní","Hartigova 2427/205, 13000 Praha 3"
"MUDr. Marcela Lincová","5156978186","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Vanda Lochmanová","5144099173","Gynservis, s.r.o.","Gynekologická ambulance","Jabloňová 8, 10600 Praha 106"
"MUDr. Taťána Lomíčková","5120026152","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Kateřina Macková, Ph.D.","5160762188","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Dagmar Makalová","5135732166","Femina Sana s.r.o.","gynekologie a porodnictví - ambulantně","Hartigova 2495/221, 13000 Praha 3"
"MUDr. Simona Málková","5147895177","Gynerva s.r.o.","Ke stáčírně 607/2, 14900 Praha 415",
"MUDr. Olga Manová","5116676149","MUDr. Olga Manová, gynekologie a porodnictví","Na Vinohradu 198/6, 14700 Praha 47",
"doc. MUDr. Tonko Mardešič, CSc.","1123165155","PRONATAL s.r.o.","lékařská genetika","Antala Staška 1670/80, 14000 Praha 4"
"doc. MUDr. Tonko Mardešič, CSc.","1123165155","PRONATAL s.r.o.","PRONATAL Sanatorium","Na dlouhé mezi 12/4, 14300 Praha 412"
"doc. MUDr. Tonko Mardešič, CSc.","1123165155","PRONATAL s.r.o.","Lékařská genetika","Roškotova 1717/2, 14000 Praha 4"
"doc. MUDr. Tonko Mardešič, CSc.","1123165155","PRONATAL s.r.o.","lékařská genetika","Antala Staška 1670/80, 14000 Praha 4"
"doc. MUDr. Tonko Mardešič, CSc.","1123165155","PRONATAL s.r.o.","PRONATAL Sanatorium","Na dlouhé mezi 12/4, 14300 Praha 412"
"doc. MUDr. Tonko Mardešič, CSc.","1123165155","PRONATAL s.r.o.","Lékařská genetika","Roškotova 1717/2, 14000 Praha 4"
"MUDr. Pavlína Marešová","5131821162","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Pavlína Marešová","5131821162","Vaše gynekologie s.r.o.","Gynekologická ambulance","Stamicova 1968/21, 16200 Praha 616"
"MUDr. Halyna Markin","5145939175","MUDr. Halyna Markin s.r.o.","Gynekologie a porodnictví","Žukovského 888/2, 16100 Praha 614"
"prof. MUDr. Alois Martan, CSc.","1119301152","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Zuzana Marvanová","5161990190","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"prof. MUDr. Jaromír Mašata, CSc.","1138371169","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"prof. MUDr. Jaromír Mašata, CSc.","1138371169","KontiKlinikum s.r.o.","Budějovická 778/3a, 14000 Praha 4",
"prof. MUDr. Jaromír Mašata, CSc.","1138371169","1. lékařská fakulta Univerzity Karlovy","Kateřinská 1660/32, 12108 Praha 2",
"MUDr. Jan Matěcha, Ph.D.","1152944182","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Antonín Matějovský","1122116154","MUDr. Antonín Matějovský, gynekologie","Roškotova 1717 / 2 , 14000 Praha 4",
"MUDr. Jaromír Matoušek","1132479163","AeskulapGyn s.r.o.","Gynekologie a porodnictví","Čumpelíkova 1764/2, 18200 Praha 82"
"MUDr. Zdeněk Mayer","1120321153","PRONATAL Repro s.r.o.","České Budějovice","Antala Staška 1670/80, 14000 Praha 4"
" Oleksandr Mazurenko","1158900188","PRONATAL Plus s.r.o.","Gynekologie, porodnictvní a reprodukční medicína","Čínská 888/4, 16000 Praha 6"
"MUDr. Fara Mc Bride","1104578131","SHAYNA ROSE s.r.o.","gynekologie","Havířská 566, 27201 Kladno 1"
"MUDr. Fara Mc Bride","1104578131","SHAYNA ROSE, s.r.o.","Samostatná ordinace PL - gynekologa","Školská 694/32, 11000 Praha 1"
"doc. MUDr. Alena Měchurová, CSc.","5118841151","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Marcela Meixnerová","5147069176","MEDA spol. s r.o.","Gynekologie, porodnictví a sexuologie","Budínova 67/ 2, 18000 Praha 8"
"MUDr. Marcela Meixnerová","5147069176","COP plus s.r.o.","Gynekologie","Klapkova 3/26, 18000 Praha 8"
"MUDr. Jan Menšík","1148433178","MUDr. Jan Menšík s.r.o.","gynekologie a porodnictví","Michnova 1622/4, 14900 Praha 415"
"MUDr. Jan Menšík","1148433178","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Erika Menzlová","5153249182","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Zuzana Michalcová","5150697180","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Jana Michálková","5130934161","MUDr. Jana Michálková","gynekologická ordinace","Štefánikova 29, 15000 Praha 5"
"MUDr. Michaela Mikešová","5140562170","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
" Olha Mikriukova","5160139173","Gyn Chodov s.r.o.","ambulantní péče gynekologie a porodnictví","Majerského 2039/23, Praha 4, 14900 Praha 415"
" Olha Mikriukova","5160139173","Nemocnice Sokolov s.r.o.","Gynekologicko-porodnické oddělení","Slovenská 545, 35601 Sokolov 1"
"MUDr. Lubomír Mikulášek","1139739170","Nemocnice Na Homolce","gynekologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Lubomír Mikulášek","1139739170","MUDr. Lubomír Mikulášek","gynekologie a porodnictví","Svatoňovická 587, 19012 Praha 912"
" Ludmila Mikulášová","5144013173","Klinické centrum Praha  s.r.o.","Krakovská 8/581, 11000 Praha 1",
" Ludmila Mikulášová","5144013173","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Martin Mikulík","1138361169","GynCare Praha spol. s r.o.","Sněmovní 11/172, 11000 Praha 1",
"MUDr. Klára Milotová","5141907171","GynVin s.r.o.","Vinohradská 1513/176, 13000 Praha 3",
"MUDr. Georgij Minajev","1122104154","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Georgij Minajev","1122105154","Soukromá praxe","gynekologická ambulance","Peckova 15, 18600 Praha 86"
"MUDr. Vladimír Mlčoch","1158339149","Ministerstvo práce a sociálních věcí ČR","odbor posudkové služby","Na Poříčním právu 1, 12800 Praha 28"
"MUDr. Martina Mojhová","5153683181","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Martina Mojhová","5153683181","ProFemme s.r.o.","gynekologie a porodnictví","Vodičkova 699/30, 11000 Praha 1"
"MUDr. Petr Motyčka","1131764162","GYN - FEM, s.r.o.","Nad Olšinami 448/5, 10000 Praha 10",
"MUDr. Petr Motyčka","1131764162","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Milan Mrázek, MBA, Ph.D.","1123640155","MEDICAL TRAVEL s.r.o.","Krupská 3085/5, 10000 Praha 10",
"MUDr. Milan Mrázek, MBA, Ph.D.","1123640155","GYNEM, s.r.o.","Ledčická 1142/1, 18400 Praha 84",
"MUDr. Pavel Müller","1121883154","Gynekologie a prodnictví","Nádražní 19, 15000 Praha 5",
"MUDr. Monika Müllerová","5150791180","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Monika Müllerová","5150791180","Gynclin s.r.o.","Gynekologická ordinace","Lovosická 440/40, 19000 Praha 9"
"MUDr. Lucie Musilová","5139218169","Gy-nek, s. r. o.","Gynekologická ambulance","Mazurská 484/ 2, 18100 Praha 81"
"MUDr. Lucie Musilová","5139218169","Prague Fertility Centre s.r.o.","Milady Horákové 386/63, 17000 Praha 7",
"MUDr. Ladislav Muška","1155104153","Nemocnice Nymburk s.r.o.","gynekologicko-porodnické","Boleslavská 425, 28802 Nymburk 2"
"MUDr. Ladislav Muška","1155104153","MEDA- soukr. zdrav. zařízení","Erbenova 17, 15000 Praha 5",
"MUDr. Markéta Nácovská","5122599154","Canadian Medical s.r.o.","Sokolovská 192/79, 18000 Praha 8",
"MUDr. Myslena Nekolová","5130126160","Gy-nek, s. r. o.","Gynekologická ambulance","Hnězdenská 767/ 2, 18100 Praha 81"
"MUDr. Myslena Nekolová","5130126160","Gy-nek, s. r. o.","Gynekologická ambulance","Hrušovanské náměstí 5, 18400 Praha 84"
"MUDr. Myslena Nekolová","5130126160","Gy-nek, s. r. o.","Gynekologická ambulance","Mazurská 484/ 2, 18100 Praha 81"
"MUDr. Helena Neumannová","5133946164","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Helena Neumannová","5133946164","1. lékařská fakulta Univerzity Karlovy","Kateřinská 1660/32, 12108 Praha 2",
"MUDr. Kamila Nouzová","5137123167","ProfiGyn, s.r.o.","gynekologie a porodnictví","Spálená 78/12, 11000 Praha 1"
"MUDr. Marta Nováčková, Ph.D.","5146038175","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Marta Nováčková, Ph.D.","5146038175","Univerzita Karlova v Praze","2. lékařská fakulta - děkanát","V Úvalu 84, 15006 Praha 5"
"MUDr. Arnošt Novák","1120913153","MEDICON a.s.","Gynekologická ambulance","Antala Staška 1670/80, 14046 Praha 4"
"MUDr. Jiří Novák","1126126157","MEDA spol. s r.o.","Gynekologie, porodnictví a sexuologie","Budínova 67/ 2, 18000 Praha 8"
"MUDr. Jiří Novák","1126126157","Meda Premium s.r.o.","Erbenova 1318/17, 15000 Praha 5",
"MUDr. Libor Novák","1132523163","Gynekologicko-porodnická ordinace FastMed s.r.o.","Hornomlýnská 1255/6, 14800 Praha 414",
"MUDr. Libor Novák","1132523163","Gynservis, s.r.o.","Gynekologická ambulance","Jabloňová 8, 10600 Praha 106"
"MUDr. Zuzana Nováková","5148761178","Gynda s.r.o.","gynekologie a porodnictví","Přípotoční 1334/7, 10100 Praha 101"
"MUDr. Jaroslava Novotná","5120222152","Soukromá gynekolog. - porod. praxe","Generála Janouška 902, 19800 Praha 98",
"MUDr. Michaela Novotná","5155403183","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Michaela Novotná","5155403183","Prague Fertility Centre s.r.o.","Sokolovská 810/304, 19000 Praha 9",
"MUDr. Michaela Novotná","5155403183","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Michaela Novotná","5155403183","Prague Fertility Centre s.r.o.","Sokolovská 810/304, 19000 Praha 9",
"MUDr. Marie Očková","5119872152","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Marie Očková","5119872152","MEDA spol. s r.o.","Gynekologie, porodnictví a sexuologie","Budínova 67/ 2, 18000 Praha 8"
