"name","registrationNumber","workplaceName","workplaceDepartment","workplaceAddress"
"MUDr. Petr Marusič, Ph.D.","1135171166","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Jana Mašková, Ph.D.","5159645187","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Kateřina Matějová","5144003173","Fakultní Thomayerova nemocnice","Neurologická klinika 3. LF UK a FTN","Vídeňská 800, 14059 Praha 4"
"MUDr. Dagmar Matulová","5118739151","Neurologie Jarov s.r.o.","neurologie ambulantně","Hartigova 2427/205, 13000 Praha 3"
"MUDr. Karolina Mayerová","5148086177","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Radim Mazanec","1128464159","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Vlasta Mazárová","5129178159","MUDr. Vlasta Mazárová","neurologie","Wenzigova 1871/5, 12000 Praha 2"
"MUDr. Eva Medová","5131935162","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Pavla Melicharová","5123030154","Neurologie Praha s.r.o.","neurologie","Generála Janouška 902/17, 19000 Praha 9"
"MUDr. Pavla Melicharová","5123030154","Poliklinika Prosek a.s.","Lovosická 440/40, 19000 Praha 9",
"MUDr. Petr Mikulenka","1156999184","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Michal Miler","1137321168","MEDICON a.s.","Neurologické oddělení","Antala Staška 80, 14046 Praha 4"
"MUDr. Michal Miler","1137321168","NeuroClinic s.r.o.","neurologie","Nám. Svobody 1976/1, 27201 Kladno 1"
"MUDr. Michal Miler","1137321168","Nemocnice Slaný","neurologie","Politických vězňů 576, 27401 Slaný 1"
"MUDr. Juraj Modravý","1157520172","Fakultní nemocnice Bulovka","Neurologické oddělení","Budínova 2, 18000 Praha 8"
"MUDr. Juraj Modravý","1157520172","Zdravotnické zařízení Ministerstva vnitra","Lhotecká 559/7, 14200 Praha 411",
"MUDr. Libor Musil","1146459176","MEDITERRA s.r.o.","U Malvazinky 177, 15000 Praha 5",
"MUDr. Šárka Musilová","5145112174","NEU-HLI, s.r.o.","neurologie","Chmelová 2920/6, 10600 Praha 106"
"MUDr. Evžen Nešpor","1116056149","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Lenka Neuschlová","5150939180","Psychiatrická nemocnice Bohnice","Ústavní 91, 18100 Praha 81",
"prof. MUDr. Soňa Nevšímalová, DrSc.","5109261140","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Tomáš Nežádal, Ph.D.","1142433172","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Alena Nouzová","5131064161","Centrum klinické imunologie, s.r.o.","Havelská 517/14, 11000 Praha 1",
"MUDr. Iveta Nováková","5141568171","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Jana Nováková","5129920160","EUC Klinika Praha a.s.","Neurologická ambulance","Šustova 1930, 14800 Praha 414"
"MUDr. Jaroslav Nushart","1130633161","Poliklinika Prosek a.s.","Neurologie","Lovosická 440/40, 19000 Praha 9"
"MUDr. Jiří Obenberger","1124815156","Všeobecná fakultní nemocnice v Praze","Radiodiagnostická klinika VFN a 1. LF UK","U nemocnice 2, 12808 Praha 2"
"MUDr. Simona Obermannová","5138015168","Centrum klinické imunologie, neurologická ambulance","Plaňanská 1, 10000 Praha 10",
"MUDr. Ivona Paďourová","5126771157","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. David Pánek, Ph.D.","1139749170","DP Neuro s.r.o.","Neurologická ambulance, psychosomatika","José Martího 269/31, 16200 Praha 616"
"MUDr. Michal Panský","1150288180","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Věra Papoušková, CSc.","5119708152","Neurologie Dejvice s.r.o.","Neurologie, EEG, manuální medicína, akupunktura","Bechyňova 2571/3, 16000 Praha 6"
"MUDr. Eva Paseková","5133057163","NEUROLOGIE - EEG s.r.o.","Zenklova 340/22, 18000 Praha 8",
"MUDr. Hana Pavlíčková","5114669147","Neurologická ambulance","Plaňanská 1, 10800 Praha 108",
"MUDr. Jana Pavlíčková","5152181182","Všeobecná fakultní nemocnice v Praze","U nemocnice 2, 12800 Praha 28",
"MUDr. Dagmar Pecharová","5129277159","Interna-neurologie s.r.o.","Revoluční 19, 11000 Praha 1",
"MUDr. Tomáš Peisker, Ph.D.","1144404174","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Jan Peregrin","1148509178","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Věra Peterová","5129044159","Všeobecná fakultní nemocnice v Praze","Radiodiagnostická klinika VFN a 1. LF UK","U nemocnice 2, 12808 Praha 2"
"MUDr. Ing. Svojmil Ebu Petránek, CSc., MBA","1115214148","Fakultní nemocnice Bulovka","Neurologické oddělení","Budínova 2, 18000 Praha 8"
"MUDr. Ing. Svojmil Ebu Petránek, CSc., MBA","1115214148","Zdravotnické zařízení Ministerstva vnitra","Ředitelství","Lhotecká 559/7, 14300 Praha 412"
"MUDr. Martin Petrovský","1124766156","Psychiatrická nemocnice Bohnice","Ústavní 91, 18100 Praha 81",
"MUDr. Martin Petrovský","1124766156","Physis, s.r.o.","Neurologie, psychiatrie","Ústavní 98, 18100 Praha 81"
"MUDr. Marko Petržalka","1163303191","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Karolína Petříková","5143177172","Fakultní nemocnice Bulovka","Neurologické oddělení","Budínova 2, 18000 Praha 8"
"MUDr. Karolína Petříková","5143177172","MEDITERRA-Sedlčany, s.r.o.","Interní","Tyršova 161, 26401 Sedlčany"
"MUDr. Jiří Piťha","1118326151","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Petr Polidar","1157774187","Fakultní Thomayerova nemocnice","Neurologická klinika 3. LF UK a FTN","Vídeňská 800, 14059 Praha 4"
"MUDr. Ivan Ponča","1112681145","Fakultní nemocnice Bulovka","Neurologické oddělení","Budínova 2, 18000 Praha 8"
"MUDr. Alena Pospíšilová","5131990162","MUDr. Alena Pospíšilová","neurologie","Stamicova 21/1968, 16200 Praha 616"
"MUDr. Vladimír Potoček","1120567153","NEURONIKA spol. s r.o.","Seydlerova 2451/8, 15800 Praha 58",
"MUDr. Martin Pretl, CSc.","1138357169","INSPAMED, s.r.o.","neurologie, spánková laboratoř","Belgická 2223/29, 12000 Praha 2"
"MUDr. Martin Pretl, CSc.","1138357169","INSPAMED Ostrava, s.r.o.","neurologie","Českobratrská 2227/7, 70200 Ostrava 2"
"MUDr. Martin Pretl, CSc.","1138357169","INSPAMED Pardubice, s.r.o.","Neurologie - ambulantní péče","Masarykovo nám. 2667, 53002 Pardubice 2"
"MUDr. Tomáš Procházka","1144774174","Centrum Zdraví Palmovka a.s.","Zenklova 340/22, 18000 Praha 8",
"MUDr. Věra Procházková","5133684164","EMG neuro s.r.o.","Poliklinika Prosek - neurologie","Lovosická 440/40, 19000 Praha 9"
"MUDr. Jindra Pruknerová","5138032168","Dopravní zdravotnictví a.s.","Italská 560/37, 12143 Praha 2",
"MUDr. Iva Příhodová","5133013163","1. lékařská fakulta Univerzity Karlovy","Kateřinská 1660/32, 12108 Praha 2",
"MUDr. Iva Příhodová","5133013163","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Petra Reková","5143114172","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. František Remeš","1128534159","Nemocnice Na Homolce","Neurochirurgie","Roentgenova 2, 15030 Praha 5"
"MUDr. Petr Ridzoň","1133482164","Fakultní Thomayerova nemocnice","Neurologická klinika 3. LF UK a FTN","Vídeňská 800, 14059 Praha 4"
"MUDr. Zuzana Ritterová","5132988163","Neurologická ambulance","Hostinského 1533, 15500 Praha 515",
"Dr. Julia Rizova Erebakan","5160582180","Neurologie Dejvice s.r.o.","Neurologie, EEG, manuální medicína, akupunktura","Bechyňova 2571/3, 16000 Praha 6"
"Dr. Julia Rizova Erebakan","5160582180","Neurologie Jarov s.r.o.","neurologie ambulantně","Hartigova 2427/205, 13000 Praha 3"
"MUDr. Martina Romaňáková","5171140186","CLINTERAP, s.r.o.","Počernická 1427/16, 10000 Praha 10",
"doc. MUDr. Robert Rusina, Ph.D.","1138420169","Fakultní Thomayerova nemocnice","Neurologická klinika 3. LF UK a FTN","Vídeňská 800, 14059 Praha 4"
"MUDr. Evžen Růžička","1125776157","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Zdeněk Rychlý","1117201150","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Michal Říha, MBA, Ph.D.","1144527174","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","oddělení rehabilitační a fyzikální medicíny","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Michal Říha, MBA, Ph.D.","1144527174","Centrum psychosomatické medicíny s.r.o.","Želanského 68/54, 16300 Praha 618",
"MUDr. Věra Sebroňová","5129010159","Fakultní nemocnice v Motole","klinika dětské neurologie","V Úvalu 84, 15006 Praha 5"
"prof. MUDr. Zdeněk Seidl, CSc.","1117149150","Všeobecná fakultní nemocnice v Praze","Radiodiagnostická klinika VFN a 1. LF UK","U nemocnice 2, 12808 Praha 2"
"MUDr. Tomáš Sereghy","1106838135","3. Lékařská fakulta Univerzity Karlovy","Neurologická klinika","Ruská 87, 10000 Praha 10"
"MUDr. Lenka Sereghyová","5110525142","Medicon a.s.","Poliklinika Holešovice","Plynární 1617/10, 17000 Praha 7"
"MUDr. Tereza Serranová","5143138172","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
" Dmitry Sharov","1174677182","MEDICON a.s.","neurologie","Sokolovská 810/304, 19000 Praha 9"
"MUDr. Hana Sirotková","5138802169","Neurologie a neurosonografie s.r.o.","Neurologie","Vítězné náměstí 829/10, 16000 Praha 6"
"MUDr. Silvia Skalská, Ph.D.","5146887176","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Vojtěch Skovajsa","1118358151","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Jitka Smelíková","5155065165","KlinEslav, spol. s.r.o.","Neurologie","Čumpelíkova 1764/2, 18200 Praha 82"
"MUDr. Ladislav Smetana","1115394148","MEDIKAR s.r.o. - soukromá lék. praxe","amb.specialista neurologie a FBLR","Sídliště 1100, 15300 Praha 512"
"MUDr. Ondřej Sobek, CSc.","1141513171","Topelex s.r.o.","Laboratoř pro likvorologii, neuroimunologii, patologii a spec.diagnostiku","Sokolovská 810/304, 19000 Praha 9"
"MUDr. Dagmar Součková","5142189171","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Dagmar Součková","5142189171","Sonolab s.r.o.","neurologie, dětská neurologie, fyzioterapie, rehabilitační a fyzikální medicína","Vodičkova 699/30, 11000 Praha 1"
"MUDr. Simoneta Soukupová","5135624166","Soukromá praxe","ZZ MUDr. Z.Miškovské","Mukařovského 1985, 15200 Praha 52"
"MUDr. Jitka Stanková","5140676170","Fakultní nemocnice Bulovka","Neurologické oddělení","Budínova 2, 18000 Praha 8"
"MUDr. Jitka Stanková","5140676170","MUDr. Jitka Stanková","Neurologie","Nové náměstí 1431/20, 10400 Praha 114"
"MUDr. Radana Stibitzová","5131227161","Fakultní Thomayerova nemocnice","Oddělení dětské neurologie","Vídeňská 800, 14059 Praha 4"
"MUDr. Dominika Stiborová","5161241190","Fakultní nemocnice Bulovka","Neurologické oddělení","Budínova 2, 18000 Praha 8"
"MUDr. Martin Stránský","1124960156","Poliklinika Na Národní","Národní 9, 11000 Praha 1",
"MUDr. Vladimíra Strnadelová","5128872159","","neurologie","Na Florenci 19, 11000 Praha 1"
"MUDr. Nataša Stříbrská","5119908152","OK REHABILITACE s.r.o.","rehabilitační a fyzikální medicína, fyzioterapeut","Antala Staška 1670/80, 14046 Praha 4"
"MUDr. Daniela Sulíková","5154140184","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"doc. MUDr. Jana Süssová, CSc.","5109164140","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Jindra Svátová","5122589154","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Libor Svoboda","1124755156","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Věnceslava Svobodová","5126651157","KlinNeuro s.r.o.","Ambulantní - Fyzioterapeut, neurochirurgie, neurologie","Revoluční 19/765, 11000 Praha 1"
"MUDr. Zuzana Svobodová","5154443185","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Alena Synková","5119720152","CODUM s. r.o.","Neurologická ambulance","Soukalova 3355, 14300 Praha 412"
"MUDr. Zuzana Szabová","5155348185","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Ivana Šarbochová","5137899168","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Lenka Šeborová","5150666180","IPREA s.r.o.","Fyzioterapeut, neurologie, ortopedie a traumatologie pohybového ústrojí, rehabilitační a fyzikální medicína","Ovocný trh 587/14, 11000 Praha 1"
"MUDr. Lenka Šeborová","5150666180","Sonolab s.r.o.","neurologie, dětská neurologie, fyzioterapie, rehabilitační a fyzikální medicína","Vodičkova 699/30, 11000 Praha 1"
"MUDr. Libuše Šimková","5110572142","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Ivana Šindýlková","5115697148","Neurologie Vinohrady s.r.o.","neurologie","Vinohradská 1513/176, 13000 Praha 3"
"MUDr. Anna Šmídová","5155562183","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"prof. MUDr. Karel Šonka, DrSc.","1125908157","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"prof. MUDr. Karel Šonka, DrSc.","1125908157","PRAGTIS s.r.o.","neurologie, psychiatrie","Vinohradská 208/14, 12000 Praha 2"
"MUDr. Zilla Šonková","5131003161","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Martin Šrámek","1142732172","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Jan Šroubek","1138419169","Nemocnice Na Homolce","Neurochirurgie","Roentgenova 2, 15030 Praha 5"
"MUDr. Hana Šťastná","5136683167","Fakultní nemocnice Bulovka","Odd. fyziatrie a léčebné rehabilitace","Budínova 2, 18000 Praha 8"
"MUDr. Veronika Štěpánová","5151142180","Nemocnice Na Homolce","Neurochirurgie","Roentgenova 2, 15030 Praha 5"
"MUDr. Martina Štěpová","5134623165","Poliklinika Stodůlky","Ambulance neurologie a rehabilitace","Hostinského 1535/9, 15500 Praha 515"
"MUDr. Martina Štěpová","5134623165","MUDr.Martina Štěpová","ordinace neurologie","Husovo náměstí 2347, Rakovník 1, 26901 Rakovník 1"
"doc. MUDr. Ivana Štětkářová, CSc.","5132740163","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Blanka Štorková, Ph.D.","5142028171","NEUROAXIS","Neurologie, fyzioterapie","Prostřední 796, 25301 Hostivice"
"MUDr. Blanka Štorková, Ph.D.","5142028171","NEUROAXIS s.r.o.","U Národní galerie 476, 15600 Praha 516",
"MUDr. Martina Švehlíková","5143828173","Ústav leteckého zdravotnictví Praha","Neurologie","Generála Píky 1, 16000 Praha 6"
"MUDr. Martina Švehlíková","5143828173","KlinNeuro s.r.o.","Ambulantní - Fyzioterapeut, neurochirurgie, neurologie","Revoluční 19/765, 11000 Praha 1"
"MUDr. Martina Švehlíková","5143828173","Ústav leteckého zdravotnictví Praha","Neurologie","Generála Píky 1, 16000 Praha 6"
"MUDr. Martina Švehlíková","5143828173","KlinNeuro s.r.o.","Ambulantní - Fyzioterapeut, neurochirurgie, neurologie","Revoluční 19/765, 11000 Praha 1"
"MUDr. Daniela Tejklová, Ph.D.","5148744178","KlinNeuro s.r.o.","Ambulantní - Fyzioterapeut, neurochirurgie, neurologie","Revoluční 19/765, 11000 Praha 1"
"MUDr. Lenka Terzipetková","5146255175","Fakultní nemocnice v Motole","klinika rehabilitace a tělovýchovného lékařství","V Úvalu 84, 15006 Praha 5"
"MUDr. Marie Tinková","5130026160","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Ivan Tolde","1116303149","Soukromá praxe","Kartouzská 6, 15098 Praha 5",
"MUDr. Iva Tomanová","5135599166","Nemocnice sv. Alžběty Na Slupi, s r. o.","Na Slupi 6, 12000 Praha 2",
"MUDr. Martin Tomášek","1136191167","Fakultní nemocnice v Motole","neurochirugická klinika dětí a dospělých","V Úvalu 84, 15006 Praha 5"
"doc. MUDr. Aleš Tomek, Ph.D.","1144685174","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Hana Trnovská","5142904172","MUDr. Hana Trnovská","Lhotská 2071/1, 19300 Praha 913",
"MUDr. Ivana Trubačík Mokrišová, Ph.D.","5157803186","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Radka Tůmová","5145330174","Clintrial, s.r.o. a Clinterap, s.r.o.","Nad Vodovodem 613/11, 10000 Praha 10",
"MUDr. Svatoslava Tůmová","5114064146","Poliklinika Prosek a.s.","Neurologie","Lovosická 440/40, 19000 Praha 9"
"MUDr. Michaela Týblová, Ph.D.","5143901173","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"doc. MUDr. Tomáš Uher, Ph.D.","1151369181","1. lékařská fakulta Univerzity Karlovy","Kateřinská 1660/32, 12108 Praha 2",
"doc. MUDr. Tomáš Uher, Ph.D.","1151369181","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Olga Ulmanová, Ph.D.","5145770175","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Olga Ulmanová, Ph.D.","5145770175","Neurologie Vinohrady s.r.o.","neurologie","Vinohradská 1513/176, 13000 Praha 3"
"doc. MUDr. Pavel Urban, CSc.","1115400148","Státní zdravotní ústav","Centrum hygieny práce a pracovního lékařství","Šrobárova 48, 10042 Praha 10"
"MUDr. Dušan Urgošík, CSc.","1127480158","Nemocnice Na Homolce","stereotaktická a radiační neurochirurgie /OSRN/","Roentgenova 2, 15000 Praha 5"
"MUDr. Jan Vacek, Ph.D.","1129569160","Institut postgraduálního vzdělávání ve zdravotnictví (IPVZ)","Ruská 85, 10005 Praha 10",
"MUDr. Iveta Valkounová","5138998169","Soukromá praxe","neurologie","Kartouzská 200/4, 15000 Praha 5"
"MUDr. Gabriela Vaľová","5162074168","Mediclinic a.s.","neurologie","Vajgarská 1141, 19000 Praha 9"
"MUDr. Libor Vašina","1153374182","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Peter Vaško, Ph.D.","1147545177","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Ema Vašková","5152153182","MEDICON a.s.","Neurologické oddělení","Antala Staška 80, 14046 Praha 4"
"MUDr. Tereza Věříšová","5140686170","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Renáta Vinšová","5131917162","Fakultní nemocnice Bulovka","Neurologické oddělení","Budínova 2, 18000 Praha 8"
"MUDr. Renáta Vinšová","5131917162","Fakultní nemocnice Bulovka","Odd. léčby bolesti","Budínova 2, 18000 Praha 8"
"MUDr. Renáta Vinšová","5131917162","DP Neuro s.r.o.","Neurologická ambulance, psychosomatika","José Martího 269/31, 16200 Praha 616"
"MUDr. Hana Vladyka Fučíková","5135728166","MEDIKAR s.r.o.","Fyzioterapeut, neurologie, rehabilitační a fyzikální medicína, vnitřní lékařství","Sídliště 1100/31, 15300 Praha 512"
"MUDr. Martin Vogner","1162390189","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Zdeněk Vojtěch","1127253158","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Jana Volná","5149800179","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Helena Vondrová, CSc.","5111970144","Fakultní Thomayerova nemocnice","Neurologická klinika 3. LF UK a FTN","Vídeňská 800, 14059 Praha 4"
"MUDr. Tereza Vorlová","5150798180","Masarykova nemocnice Rakovník s.r.o.","neurologie","Dukelských hrdinů 200, 26929 Rakovník"
"MUDr. Tereza Vorlová","5150798180","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Tereza Vorlová","5150798180","Adalbertinum s.r.o.","Vladislavova 250, 26901 Rakovník 1",
"MUDr. Miroslav Voronecký","1129488160","Ústav leteckého zdravotnictví Praha","Neurologie","Generála Píky 1, 16000 Praha 6"
"MUDr. Jana Vošahlíková","5136592167","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"doc. MUDr. Jiří Votava, CSc.","1110169142","Všeobecná fakultní nemocnice v Praze","Klinika rehabilitačního lékařství VFN a 1. LF UK","Albertov 7, 12800 Praha 28"
"MUDr. Martina Votavová, MBA","5132798163","Nemocnice Na Františku","Na Františku 8, 11000 Praha 1",
"MUDr. Markéta Vraná","5132727163","MUDr. Markéta Vraná","Ambulance neurologie a rhb","Hálkova 1, 12000 Praha 2"
"prof. MUDr. Josef Vymazal, DSc.","1131627162","Nemocnice Na Homolce","radiodiagnostické oddělení /RDG/","Roentgenova 2, 15119 Praha 5"
"MUDr. Dana Vyskočilová","5127728158","Fakultní Thomayerova nemocnice","Neurologická klinika 3. LF UK a FTN","Vídeňská 800, 14059 Praha 4"
"MUDr. Oldřich Vyšata","1129478160","Centrum neurologické péče s.r.o.","Neurologie","Jiráskova 1389, 51601 Rychnov nad Kněžnou"
"MUDr. Oldřich Vyšata","1129478160","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Jana Walterová","5124287155","Poliklinika Bioregena, s.r.o.","neurologie","Vajgarská 1141, 19821 Praha 9"
"MUDr. Irena Zadáková","5125528156","NEUROSALIX spol. s r.o.","neurologie","Olšanská 2666/7, 13000 Praha 3"
"MUDr. Jana Zárubová","5129865160","MUDr. Jana ZÁRUBOVÁ","neurologická ambulance","Antala Staška 1670/80, 14046 Praha 4"
"MUDr. Jana Zárubová","5129865160","MEDICON a.s.","Neurologické oddělení","Antala Staška 80, 14046 Praha 4"
"MUDr. Jana Zárubová","5129865160","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Kateřina Zárubová","5135014165","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Martina Zeleňáková","5145160174","Krizové centrum RIAPS,CSSP","Chelčického 842/39, 13000 Praha 3",
"MUDr. Klára Zelenayová","5144322173","Rehabilitace a akupunktura s.r.o.","Hybernská 1617/40, 11000 Praha 1",
"MUDr. Denisa Zimová","5143350172","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
